,ReadingScore,WritingScore,MathScore,Passed
5778,84,85,78,1
5779,68,72,71,0
5780,70,74,87,1
5781,70,77,59,0
5782,60,67,48,0
5783,63,59,77,0
5784,83,80,90,1
5785,65,62,69,0
5786,99,100,96,1
5787,73,64,74,0
5788,68,67,70,0
5789,64,69,70,0
5790,71,74,71,0
5791,93,94,66,1
5792,88,83,97,1
5793,48,43,43,0
5794,99,89,87,1
5795,70,73,63,0
5796,57,63,49,0
5797,80,75,71,1
5798,54,52,48,0
5799,79,78,70,1
5800,69,61,47,0
5801,65,58,51,0
5802,74,73,66,0
5803,62,56,64,0
5804,76,75,91,1
5805,63,67,71,0
5806,65,59,65,0
5807,76,73,74,0
5808,74,71,82,1
5809,36,38,27,0
5810,60,55,61,0
5811,75,76,66,0
5812,78,74,89,1
5813,93,93,81,1
5814,54,52,57,0
5815,73,73,72,0
5816,90,89,67,1
5817,62,58,63,0
5818,69,60,54,0
5819,74,70,56,0
5820,53,51,37,0
5821,61,65,61,0
5822,67,52,63,0
5823,57,56,62,0
5824,100,100,96,1
5825,65,74,59,0
5826,56,57,61,0
5827,59,61,48,0
5828,85,87,93,1
5829,68,61,60,0
5830,70,68,58,0
5831,95,93,89,1
5832,39,40,43,0
5833,75,75,62,0
5834,74,74,65,0
5835,64,65,77,0
5836,44,43,39,0
5837,53,52,41,0
5838,62,57,55,0
5839,78,62,66,0
5840,58,64,43,0
5841,86,79,71,1
5842,82,79,71,1
5843,77,77,77,1
5844,75,69,82,1
5845,71,70,63,0
5846,61,56,57,0
5847,36,30,29,0
5848,73,68,79,0
5849,62,54,67,0
5850,54,53,50,0
5851,80,80,83,1
5852,61,55,69,0
5853,90,86,82,1
5854,89,92,70,1
5855,64,59,54,0
5856,78,67,71,0
5857,95,93,98,1
5858,35,38,31,0
5859,60,55,50,0
5860,61,57,61,0
5861,58,54,49,0
5862,69,80,73,0
5863,71,67,49,0
5864,89,83,86,1
5865,68,71,66,0
5866,64,60,67,0
5867,91,89,93,1
5868,63,58,58,0
5869,82,90,86,1
5870,80,74,74,1
5871,58,52,58,0
5872,46,51,45,0
5873,69,70,75,0
5874,62,70,53,0
5875,66,63,55,0
5876,86,82,81,1
5877,83,77,66,1
5878,64,63,60,0
5879,78,78,82,1
5880,60,62,48,0
5881,75,81,80,1
5882,87,78,71,1
5883,75,77,74,1
5884,53,48,53,0
5885,73,81,86,1
5886,64,65,81,0
5887,73,65,77,0
5888,71,77,54,0
5889,83,93,80,1
5890,57,57,69,0
5891,74,68,77,0
5892,94,92,77,1
5893,74,79,77,1
5894,68,69,78,0
5895,39,34,27,0
5896,84,84,78,1
5897,48,46,53,0
5898,85,88,81,1
5899,75,78,91,1
5900,75,60,65,0
5901,75,68,71,0
5902,55,51,53,0
5903,66,74,54,0
5904,61,61,48,0
5905,57,58,69,0
5906,76,71,86,1
5907,84,86,76,1
5908,78,75,68,0
5909,42,47,31,0
5910,72,79,70,0
5911,40,39,47,0
5912,92,90,81,1
5913,54,63,56,0
5914,59,54,63,0
5915,48,43,60,0
5916,74,64,54,0
5917,82,80,72,1
5918,81,74,80,1
5919,72,67,77,0
5920,57,61,66,0
5921,75,75,77,1
5922,78,86,81,1
5923,73,71,64,0
5924,100,100,100,1
5925,64,57,70,0
5926,63,67,57,0
5927,89,88,95,1
5928,66,59,68,0
5929,81,78,73,1
5930,85,77,59,0
5931,60,60,57,0
5932,67,59,65,0
5933,59,59,71,0
5934,83,84,72,1
5935,62,57,62,0
5936,47,47,59,0
5937,67,68,61,0
5938,64,63,51,0
5939,68,63,51,0
5940,66,67,50,0
5941,46,53,57,0
5942,78,84,74,1
5943,72,70,58,0
5944,49,41,56,0
5945,46,45,49,0
5946,63,61,49,0
5947,38,35,32,0
5948,99,98,83,1
5949,73,75,64,0
5950,86,82,73,1
5951,64,60,58,0
5952,59,66,57,0
5953,78,77,62,0
5954,58,63,60,0
5955,73,80,76,1
5956,95,95,83,1
5957,45,50,35,0
5958,72,73,60,0
5959,55,49,51,0
5960,81,90,79,1
5961,54,57,45,0
5962,54,49,59,0
5963,79,80,67,1
5964,71,73,67,0
5965,55,54,50,0
5966,58,48,42,0
5967,75,82,88,1
5968,43,42,47,0
5969,66,62,70,0
5970,78,86,76,1
5971,59,60,68,0
5972,84,83,96,1
5973,73,71,66,0
5974,73,61,55,0
5975,77,80,62,0
5976,52,44,53,0
5977,74,73,71,0
5978,50,53,59,0
5979,57,57,72,0
5980,67,69,74,0
5981,65,66,67,0
5982,76,81,59,0
5983,76,78,66,0
5984,55,53,69,0
5985,64,60,72,0
5986,56,61,72,0
5987,58,54,55,0
5988,77,74,71,0
5989,51,47,60,0
5990,71,61,51,0
5991,60,59,59,0
5992,77,75,83,1
5993,97,100,85,1
5994,78,70,80,1
5995,65,64,58,0
5996,52,49,45,0
5997,92,93,93,1
5998,82,85,66,1
5999,86,86,69,1
6000,54,54,65,0
6001,75,78,82,1
6002,71,62,61,0
6003,64,68,67,0
6004,81,81,66,1
6005,70,78,88,1
6006,58,58,56,0
6007,52,43,50,0
6008,65,60,66,0
6009,97,100,82,1
6010,55,56,58,0
6011,67,78,60,0
6012,68,70,69,0
6013,64,59,59,0
6014,66,63,75,0
6015,80,86,72,1
6016,53,45,63,0
6017,98,97,97,1
6018,90,94,84,1
6019,74,75,68,0
6020,59,61,63,0
6021,93,93,83,1
6022,83,79,97,1
6023,100,100,95,1
6024,60,65,52,0
6025,53,46,51,0
6026,74,65,61,0
6027,72,74,71,0
6028,83,78,88,1
6029,76,76,85,1
6030,60,65,63,0
6031,93,98,92,1
6032,57,52,62,0
6033,63,70,46,0
6034,93,96,71,1
6035,72,73,86,1
6036,66,71,58,0
6037,63,57,70,0
6038,90,78,94,1
6039,41,41,37,0
6040,61,66,69,0
6041,67,67,48,0
6042,54,53,47,0
6043,62,61,52,0
6044,61,59,59,0
6045,80,87,64,1
6046,42,39,52,0
6047,90,88,83,1
6048,73,69,74,0
6049,57,64,56,0
6050,73,70,69,0
6051,66,64,59,0
6052,49,49,55,0
6053,90,96,72,1
6054,96,95,87,1
6055,84,80,66,1
6056,84,76,73,1
6057,81,83,93,1
6058,54,61,52,0
6059,74,75,91,1
6060,82,90,86,1
6061,51,47,48,0
6062,88,76,81,1
6063,94,89,78,1
6064,48,49,47,0
6065,53,53,58,0
6066,70,72,58,0
6067,92,84,85,1
6068,64,68,67,0
6069,87,86,84,1
6070,73,76,72,0
6071,70,64,66,0
6072,82,79,82,1
6073,66,67,73,0
6074,38,38,39,0
6075,43,48,54,0
6076,73,67,68,0
6077,35,32,36,0
6078,55,56,57,0
6079,59,54,60,0
6080,41,42,42,0
6081,56,56,62,0
6082,66,56,59,0
6083,59,54,40,0
6084,43,36,39,0
6085,77,71,80,1
6086,55,54,47,0
6087,79,76,69,0
6088,56,56,66,0
6089,45,39,58,0
6090,40,44,52,0
6091,96,97,97,1
6092,81,80,100,1
6093,53,51,47,0
6094,85,91,72,1
6095,64,61,60,0
6096,63,64,67,0
6097,84,84,72,1
6098,59,61,64,0
6099,76,79,86,1
6100,65,69,58,0
6101,53,53,42,0
6102,72,71,84,1
6103,58,60,66,0
6104,74,65,73,0
6105,53,54,68,0
6106,66,66,69,0
6107,73,65,69,0
6108,73,72,69,0
6109,85,74,80,1
6110,55,53,37,0
6111,60,60,56,0
6112,77,84,77,1
6113,64,67,64,0
6114,41,49,38,0
6115,85,89,72,1
6116,94,91,77,1
6117,49,53,36,0
6118,43,49,56,0
6119,66,64,79,0
6120,55,47,54,0
6121,48,49,50,0
6122,72,66,74,0
6123,100,100,97,1
6124,66,57,61,0
6125,84,74,72,1
6126,99,98,89,1
6127,86,85,80,1
6128,71,71,70,0
6129,58,51,59,0
6130,87,93,84,1
6131,60,53,51,0
6132,66,66,50,0
6133,68,67,72,0
6134,95,95,82,1
6135,84,79,82,1
6136,48,46,44,0
6137,42,40,37,0
6138,76,71,47,0
6139,65,63,57,0
6140,74,77,81,1
6141,95,98,91,1
6142,69,66,74,0
6143,62,70,82,0
6144,80,78,75,1
6145,92,84,69,1
6146,71,70,73,0
6147,63,66,61,0
6148,82,85,84,1
6149,90,91,97,1
6150,70,70,63,0
6151,52,53,58,0
6152,90,93,86,1
6153,63,59,52,0
6154,76,69,66,0
6155,37,30,41,0
6156,71,74,86,1
6157,79,77,86,1
6158,73,77,68,0
6159,49,55,66,0
6160,77,65,77,0
6161,68,68,71,0
6162,60,56,43,0
6163,62,53,58,0
6164,66,63,80,0
6165,79,75,84,1
6166,76,65,71,0
6167,55,55,50,0
6168,73,67,74,0
6169,49,41,55,0
6170,58,63,60,0
6171,83,86,77,1
6172,78,70,59,0
6173,60,69,70,0
6174,90,92,61,1
6175,72,71,81,0
6176,79,79,92,1
6177,65,60,55,0
6178,62,70,48,0
6179,77,72,69,0
6180,86,84,89,1
6181,76,77,69,0
6182,73,70,79,0
6183,65,67,51,0
6184,77,65,60,0
6185,32,29,29,0
6186,91,94,88,1
6187,75,78,84,1
6188,53,52,36,0
6189,41,41,45,0
6190,74,72,64,0
6191,64,64,65,0
6192,76,75,69,0
6193,63,62,49,0
6194,65,70,63,0
6195,57,61,56,0
6196,64,62,49,0
6197,45,47,35,0
6198,59,59,59,0
6199,87,85,80,1
6200,80,75,78,1
6201,56,54,71,0
6202,81,83,82,1
6203,75,73,67,0
6204,63,71,52,0
6205,63,66,60,0
6206,49,49,39,0
6207,59,69,80,0
6208,49,50,54,0
6209,83,84,73,1
6210,83,82,71,1
6211,98,100,77,1
6212,58,61,49,0
6213,68,74,63,0
6214,78,75,80,1
6215,62,65,79,0
6216,75,77,65,0
6217,60,56,56,0
6218,78,79,70,1
6219,69,59,70,0
6220,82,80,74,1
6221,69,61,67,0
6222,50,61,65,0
6223,69,62,63,0
6224,96,95,84,1
6225,80,84,91,1
6226,87,89,77,1
6227,69,66,64,0
6228,82,86,75,1
6229,62,65,54,0
6230,66,64,72,0
6231,60,62,65,0
6232,79,81,80,1
6233,65,61,57,0
6234,78,73,72,0
6235,46,45,51,0
6236,89,92,76,1
6237,45,37,31,0
6238,91,85,75,1
6239,38,45,48,0
6240,55,58,66,0
6241,44,46,43,0
6242,87,81,73,1
6243,87,78,93,1
6244,66,57,69,0
6245,78,87,94,1
6246,51,47,58,0
6247,56,58,46,0
6248,62,57,64,0
6249,57,60,58,0
6250,52,48,52,0
6251,73,64,69,0
6252,65,72,70,0
6253,35,40,25,0
6254,72,69,75,0
6255,41,36,45,0
6256,86,83,77,1
6257,69,67,59,0
6258,90,89,68,1
6259,53,46,56,0
6260,58,51,53,0
6261,72,67,80,0
6262,73,74,76,0
6263,62,67,48,0
6264,60,59,60,0
6265,43,38,57,0
6266,63,57,61,0
6267,83,78,68,1
6268,81,84,64,1
6269,50,45,47,0
6270,67,71,60,0
6271,53,51,55,0
6272,71,73,58,0
6273,86,92,84,1
6274,72,64,75,0
6275,71,63,55,0
6276,96,100,77,1
6277,65,69,62,0
6278,50,43,58,0
6279,88,89,86,1
6280,64,58,57,0
6281,79,79,81,1
6282,91,85,88,1
6283,88,91,71,1
6284,78,79,71,1
6285,94,91,100,1
6286,60,64,73,0
6287,61,49,51,0
6288,53,60,64,0
6289,88,80,83,1
6290,64,61,67,0
6291,69,73,59,0
6292,77,68,66,0
6293,58,59,50,0
6294,80,73,83,1
6295,78,72,69,0
6296,91,80,85,1
6297,92,83,80,1
6298,77,72,55,0
6299,80,86,67,1
6300,65,63,53,0
6301,77,82,64,0
6302,64,63,63,0
6303,78,77,87,1
6304,61,59,65,0
6305,85,79,66,1
6306,59,61,69,0
6307,68,66,77,0
6308,74,71,66,0
6309,63,59,48,0
6310,75,71,74,0
6311,76,71,83,1
6312,67,56,61,0
6313,99,100,98,1
6314,85,80,76,1
6315,70,69,76,0
6316,62,65,55,0
6317,51,47,58,0
6318,72,67,68,0
6319,74,67,57,0
6320,44,44,40,0
6321,68,71,61,0
6322,71,67,65,0
6323,73,69,68,0
6324,100,100,97,1
6325,68,67,67,0
6326,69,66,61,0
6327,80,83,76,1
6328,72,70,65,0
6329,67,69,67,0
6330,78,76,81,1
6331,78,70,79,1
6332,64,57,65,0
6333,60,47,50,0
6334,87,86,74,1
6335,90,91,98,1
6336,81,74,86,1
6337,81,82,66,1
6338,87,88,84,1
6339,50,47,54,0
6340,71,63,79,0
6341,66,61,65,0
6342,61,62,64,0
6343,50,43,55,0
6344,70,69,72,0
6345,90,95,94,1
6346,46,47,48,0
6347,83,78,77,1
6348,63,61,59,0
6349,60,67,66,0
6350,99,100,89,1
6351,69,57,74,0
6352,69,68,74,0
6353,61,50,53,0
6354,45,49,43,0
6355,84,82,62,1
6356,72,66,78,0
6357,71,65,65,0
6358,64,68,69,0
6359,93,84,87,1
6360,51,52,57,0
6361,66,67,72,0
6362,86,90,83,1
6363,79,75,66,0
6364,65,66,61,0
6365,73,72,84,1
6366,62,63,40,0
6367,58,51,61,0
6368,69,64,63,0
6369,76,80,58,0
6370,73,78,59,0
6371,50,50,40,0
6372,61,63,63,0
6373,56,57,50,0
6374,93,97,82,1
6375,78,76,87,1
6376,83,75,71,1
6377,48,53,38,0
6378,63,56,50,0
6379,65,63,56,0
6380,73,77,71,0
6381,87,80,86,1
6382,47,51,61,0
6383,81,79,73,1
6384,98,100,88,1
6385,76,74,67,0
6386,49,51,39,0
6387,86,87,81,1
6388,71,66,65,0
6389,55,47,51,0
6390,79,73,85,1
6391,82,75,71,1
6392,73,80,63,0
6393,71,64,50,0
6394,49,44,41,0
6395,74,70,70,0
6396,78,76,72,1
6397,81,77,74,1
6398,82,80,62,0
6399,52,48,62,0
6400,61,65,44,0
6401,78,76,53,0
6402,53,54,55,0
6403,67,61,48,0
6404,64,65,69,0
6405,62,66,55,0
6406,56,55,62,0
6407,72,70,86,1
6408,17,14,28,0
6409,62,50,47,0
6410,74,60,50,0
6411,54,50,41,0
6412,49,57,64,0
6413,91,94,85,1
6414,36,39,32,0
6415,82,86,88,1
6416,68,67,61,0
6417,83,81,89,1
6418,46,44,57,0
6419,62,63,45,0
6420,60,65,56,0
6421,46,46,45,0
6422,54,50,64,0
6423,38,43,42,0
6424,63,51,59,0
6425,79,77,76,1
6426,73,70,65,0
6427,76,73,66,0
6428,67,75,60,0
6429,72,71,55,0
6430,47,42,66,0
6431,81,81,71,1
6432,72,76,84,1
6433,63,70,69,0
6434,68,66,62,0
6435,54,54,53,0
6436,96,95,92,1
6437,51,46,51,0
6438,51,50,52,0
6439,64,60,71,0
6440,40,44,44,0
6441,69,70,74,0
6442,87,83,67,1
6443,85,85,69,1
6444,52,50,37,0
6445,53,51,59,0
6446,84,86,86,1
6447,68,54,47,0
6448,71,73,60,0
6449,100,94,93,1
6450,92,88,73,1
6451,68,69,74,0
6452,79,79,80,1
6453,68,64,71,0
6454,76,78,83,1
6455,53,48,53,0
6456,65,63,62,0
6457,37,32,36,0
6458,83,84,94,1
6459,86,88,77,1
6460,35,34,32,0
6461,100,100,92,1
6462,91,93,90,1
6463,77,69,91,1
6464,87,84,84,1
6465,51,50,61,0
6466,72,72,70,0
6467,65,60,63,0
6468,64,59,47,0
6469,59,54,43,0
6470,66,64,68,0
6471,76,79,66,0
6472,68,65,79,0
6473,77,64,79,0
6474,100,100,87,1
6475,82,83,68,1
6476,72,65,76,0
6477,88,82,78,1
6478,55,49,55,0
6479,71,67,86,0
6480,71,67,74,0
6481,74,74,63,0
6482,78,73,88,1
6483,57,48,57,0
6484,83,80,84,1
6485,91,89,93,1
6486,78,77,66,0
6487,38,39,47,0
6488,87,89,89,1
6489,59,62,51,0
6490,69,67,54,0
6491,90,92,77,1
6492,75,70,72,0
6493,86,88,72,1
6494,87,92,78,1
6495,59,58,63,0
6496,97,100,100,1
6497,69,71,81,0
6498,73,74,66,0
6499,63,61,50,0
6500,76,73,78,1
6501,85,85,90,1
6502,87,85,100,1
6503,47,39,49,0
6504,93,89,87,1
6505,75,73,63,0
6506,68,65,77,0
6507,64,65,69,0
6508,70,60,70,0
6509,83,92,78,1
6510,97,100,82,1
6511,61,58,54,0
6512,59,57,55,0
6513,73,69,67,0
6514,60,54,67,0
6515,65,58,53,0
6516,71,70,68,0
6517,93,94,87,1
6518,83,70,75,1
6519,71,66,65,0
6520,49,50,45,0
6521,60,65,71,0
6522,32,31,38,0
6523,65,69,75,0
6524,85,85,68,1
6525,76,77,68,0
6526,57,63,68,0
6527,54,52,57,0
6528,85,81,86,1
6529,77,81,90,1
6530,57,68,75,0
6531,68,66,60,0
6532,57,51,34,0
6533,88,85,81,1
6534,69,77,83,1
6535,70,67,65,0
6536,58,52,44,0
6537,65,73,64,0
6538,65,60,51,0
6539,68,70,74,0
6540,94,85,80,1
6541,88,99,85,1
6542,70,65,72,0
6543,75,76,59,0
6544,51,54,32,0
6545,69,72,71,0
6546,65,58,63,0
6547,83,87,84,1
6548,79,79,78,1
6549,48,43,67,0
6550,75,81,63,0
6551,59,57,68,0
6552,88,92,95,1
6553,81,74,72,1
6554,75,83,65,0
6555,75,82,66,0
6556,90,87,80,1
6557,82,76,73,1
6558,74,75,60,0
6559,83,83,78,1
6560,46,47,57,0
6561,65,59,53,0
6562,92,92,80,1
6563,79,86,73,1
6564,98,94,89,1
6565,95,95,89,1
6566,68,69,57,0
6567,59,62,59,0
6568,82,79,77,1
6569,80,84,87,1
6570,89,85,81,1
6571,58,52,62,0
6572,94,89,94,1
6573,63,62,72,0
6574,75,77,83,1
6575,53,55,50,0
6576,83,85,94,1
6577,81,80,72,1
6578,79,81,69,1
6579,78,72,64,0
6580,91,84,94,1
6581,100,94,100,1
6582,58,51,48,0
6583,78,76,82,1
6584,56,54,62,0
6585,88,84,85,1
6586,52,50,44,0
6587,65,68,74,0
6588,51,53,61,0
6589,69,68,76,0
6590,84,78,71,1
6591,66,58,59,0
6592,74,76,65,0
6593,75,75,60,0
6594,87,85,69,1
6595,63,63,62,0
6596,84,91,81,1
6597,78,76,73,1
6598,73,66,65,0
6599,63,65,60,0
6600,62,59,65,0
6601,77,80,66,0
6602,68,56,67,0
6603,75,74,54,0
6604,71,71,60,0
6605,77,79,73,1
6606,68,64,77,0
6607,60,51,58,0
6608,53,55,70,0
6609,44,39,54,0
6610,66,63,66,0
6611,63,58,65,0
6612,66,72,80,0
6613,74,72,78,0
6614,84,90,81,1
6615,50,50,58,0
6616,59,65,63,0
6617,92,82,81,1
6618,97,98,92,1
6619,85,86,96,1
6620,62,54,67,0
6621,72,70,63,0
6622,70,70,54,0
6623,61,54,63,0
6624,80,82,75,1
6625,58,52,61,0
6626,57,62,55,0
6627,65,59,74,0
6628,50,41,56,0
6629,64,57,71,0
6630,64,69,65,0
6631,66,59,70,0
6632,61,59,79,0
6633,63,59,63,0
6634,83,87,79,1
6635,78,67,74,0
6636,68,64,60,0
6637,45,41,52,0
6638,40,42,49,0
6639,56,54,61,0
6640,51,50,45,0
6641,65,54,60,0
6642,96,95,84,1
6643,98,100,93,1
6644,87,78,90,1
6645,44,37,45,0
6646,56,51,61,0
6647,84,74,72,1
6648,59,62,39,0
6649,70,66,67,0
6650,89,82,64,1
6651,83,76,73,1
6652,65,68,84,0
6653,84,71,70,1
6654,76,74,90,1
6655,47,50,52,0
6656,93,93,87,1
6657,54,50,58,0
6658,79,82,74,1
6659,78,79,68,1
6660,46,54,30,0
6661,68,71,52,0
6662,51,48,57,0
6663,72,72,74,0
6664,64,65,63,0
6665,53,49,46,0
6666,68,74,78,0
6667,58,59,42,0
6668,72,65,62,0
6669,44,39,53,0
6670,88,88,89,1
6671,70,73,72,0
6672,82,75,82,1
6673,65,68,78,0
6674,70,68,54,0
6675,66,63,70,0
6676,92,91,83,1
6677,79,75,76,1
6678,58,54,54,0
6679,69,73,72,0
6680,83,85,71,1
6681,75,73,62,0
6682,85,86,79,1
6683,76,70,69,0
6684,62,53,59,0
6685,85,85,66,1
6686,87,86,78,1
6687,88,95,83,1
6688,55,47,42,0
6689,54,45,53,0
6690,74,70,73,0
6691,68,79,66,0
6692,80,77,80,1
6693,80,71,59,0
6694,82,91,63,1
6695,83,82,87,1
6696,85,86,90,1
6697,93,95,91,1
6698,71,72,75,0
6699,65,64,48,0
6700,73,71,63,0
6701,86,91,91,1
6702,88,89,87,1
6703,73,72,73,0
6704,85,88,75,1
6705,100,100,91,1
6706,61,54,57,0
6707,98,96,95,1
6708,89,84,94,1
6709,60,61,58,0
6710,77,71,76,0
6711,92,86,82,1
6712,86,80,59,1
6713,72,75,86,1
6714,81,83,75,1
6715,55,51,59,0
6716,69,64,78,0
6717,57,50,31,0
6718,85,90,75,1
6719,77,80,84,1
6720,71,72,62,0
6721,68,71,63,0
6722,77,74,59,0
6723,85,84,72,1
6724,77,76,81,1
6725,65,66,71,0
6726,60,55,40,0
6727,77,75,73,1
6728,78,71,58,0
6729,81,81,67,1
6730,63,58,57,0
6731,81,79,85,1
6732,67,67,81,0
6733,60,57,61,0
6734,73,71,54,0
6735,67,67,77,0
6736,68,65,63,0
6737,69,67,55,0
6738,88,85,89,1
6739,84,80,79,1
6740,80,73,81,1
6741,72,74,70,0
6742,90,89,89,1
6743,62,59,72,0
6744,92,79,87,1
6745,81,77,75,1
6746,78,79,73,1
6747,51,45,56,0
6748,94,95,100,1
6749,40,40,33,0
6750,73,79,88,1
6751,71,69,56,0
6752,81,84,86,1
6753,66,61,78,0
6754,38,26,46,0
6755,47,58,53,0
6756,67,61,68,0
6757,82,75,80,1
6758,96,96,100,1
6759,90,95,88,1
6760,71,71,56,0
6761,49,49,53,0
6762,71,62,75,0
6763,92,90,97,1
6764,96,98,88,1
6765,63,64,79,0
6766,51,55,50,0
6767,82,88,90,1
6768,85,82,76,1
6769,77,74,88,1
6770,86,78,80,1
6771,90,97,91,1
6772,71,71,78,0
6773,86,80,85,1
6774,73,71,67,0
6775,43,38,48,0
6776,94,90,77,1
6777,81,77,77,1
6778,78,73,83,1
6779,66,70,69,0
6780,72,70,64,0
6781,46,52,50,0
6782,65,71,60,0
6783,62,58,48,0
6784,52,52,51,0
6785,62,51,59,0
6786,68,63,68,0
6787,68,67,64,0
6788,78,81,61,0
6789,65,61,67,0
6790,68,71,57,0
6791,53,49,56,0
6792,50,52,54,0
6793,97,97,97,1
6794,61,69,48,0
6795,59,63,71,0
6796,95,94,87,1
6797,60,59,52,0
6798,61,58,63,0
6799,83,81,57,0
6800,85,85,72,1
6801,53,51,54,0
6802,72,78,72,0
6803,92,82,90,1
6804,79,78,86,1
6805,86,83,75,1
6806,97,82,94,1
6807,67,66,64,0
6808,98,95,100,1
6809,73,71,69,0
6810,62,57,63,0
6811,68,71,71,0
6812,100,100,80,1
6813,47,41,42,0
6814,71,74,61,0
6815,51,50,42,0
6816,87,86,95,1
6817,73,75,61,0
6818,72,63,71,0
6819,58,59,48,0
6820,50,53,46,0
6821,60,61,73,0
6822,71,71,63,0
6823,77,81,74,1
6824,100,100,90,1
6825,77,83,71,1
6826,87,83,100,1
6827,87,85,80,1
6828,75,74,63,0
6829,65,58,69,0
6830,60,58,70,0
6831,70,73,73,0
6832,75,74,72,0
6833,84,85,84,1
6834,58,65,71,0
6835,81,77,74,1
6836,50,50,40,0
6837,57,52,61,0
6838,71,67,57,0
6839,82,77,83,1
6840,65,64,62,0
6841,91,89,88,1
6842,48,52,42,0
6843,61,61,64,0
6844,44,47,37,0
6845,60,60,66,0
6846,92,87,91,1
6847,82,82,77,1
6848,83,81,92,1
6849,75,77,83,1
6850,63,55,63,0
6851,93,100,83,1
6852,83,82,69,1
6853,59,68,59,0
6854,79,73,81,1
6855,61,68,42,0
6856,54,59,60,0
6857,59,59,63,0
6858,71,75,63,0
6859,90,97,94,1
6860,66,66,72,0
6861,79,78,85,1
6862,63,60,70,0
6863,60,63,52,0
6864,71,66,49,0
6865,78,74,69,0
6866,90,90,81,1
6867,76,77,88,1
6868,57,51,54,0
6869,76,70,74,0
6870,39,41,38,0
6871,55,51,48,0
6872,61,59,57,0
6873,94,88,86,1
6874,97,92,87,1
6875,82,82,89,1
6876,100,91,80,1
6877,68,69,53,0
6878,74,85,82,1
6879,51,44,53,0
6880,61,58,71,0
6881,69,71,76,0
6882,85,91,90,1
6883,89,92,76,1
6884,81,77,78,1
6885,75,78,75,1
6886,51,51,50,0
6887,83,88,77,1
6888,77,72,79,1
6889,66,61,72,0
6890,50,39,40,0
6891,92,80,93,1
6892,20,30,15,0
6893,53,47,51,0
6894,67,67,54,0
6895,60,51,47,0
6896,56,57,51,0
6897,83,74,97,1
6898,65,65,56,0
6899,79,80,74,1
6900,91,91,82,1
6901,58,55,64,0
6902,47,44,50,0
6903,65,54,59,0
6904,84,81,87,1
6905,46,45,46,0
6906,78,85,70,1
6907,66,70,59,0
6908,97,93,91,1
6909,94,92,83,1
6910,53,50,37,0
6911,68,66,79,0
6912,87,86,94,1
6913,86,87,67,1
6914,78,80,79,1
6915,66,65,72,0
6916,89,83,92,1
6917,62,59,69,0
6918,87,87,73,1
6919,48,55,38,0
6920,69,70,57,0
6921,73,70,70,0
6922,78,80,83,1
6923,85,85,84,1
6924,89,87,85,1
6925,83,89,75,1
6926,68,63,51,0
6927,60,55,56,0
6928,99,99,92,1
6929,82,78,76,1
6930,70,73,62,0
6931,44,46,39,0
6932,52,47,55,0
6933,65,61,67,0
6934,54,50,67,0
6935,56,52,53,0
6936,73,72,76,0
6937,79,71,70,0
6938,65,75,67,0
6939,76,82,84,1
6940,83,87,81,1
6941,57,63,53,0
6942,79,69,62,0
6943,75,79,73,1
6944,82,85,80,1
6945,77,79,62,0
6946,74,72,69,0
6947,52,53,54,0
6948,74,69,66,0
6949,79,74,84,1
6950,86,85,81,1
6951,56,55,51,0
6952,57,56,58,0
6953,45,47,37,0
6954,52,49,52,0
6955,90,93,81,1
6956,60,48,48,0
6957,68,67,56,0
6958,70,67,73,0
6959,80,77,81,1
6960,90,91,94,1
6961,86,84,76,1
6962,73,65,77,0
6963,46,46,47,0
6964,79,78,93,1
6965,77,76,72,1
6966,60,56,62,0
6967,53,54,49,0
6968,74,62,59,0
6969,71,67,71,0
6970,47,51,43,0
6971,51,54,60,0
6972,54,43,36,0
6973,100,100,98,1
6974,67,77,62,0
6975,100,94,80,1
6976,64,68,59,0
6977,58,57,46,0
6978,63,57,54,0
6979,71,78,57,0
6980,68,69,55,0
6981,71,71,71,0
6982,89,95,82,1
6983,63,59,49,0
6984,74,77,71,0
6985,61,64,65,0
6986,57,55,43,0
6987,58,61,61,0
6988,37,35,39,0
6989,67,63,55,0
6990,80,85,80,1
6991,46,47,45,0
6992,69,59,70,0
6993,54,52,59,0
6994,66,69,76,0
6995,48,47,39,0
6996,76,78,74,1
6997,61,52,63,0
6998,56,60,51,0
6999,100,100,90,1
7000,77,73,59,0
7001,45,44,42,0
7002,64,69,65,0
7003,79,74,83,1
7004,63,63,48,0
7005,71,59,75,0
7006,65,66,58,0
7007,100,97,95,1
7008,97,93,97,1
7009,69,63,78,0
7010,72,70,66,0
7011,74,71,64,0
7012,93,90,82,1
7013,56,55,56,0
7014,51,44,37,0
7015,57,54,65,0
7016,94,99,100,1
7017,61,58,58,0
7018,51,54,35,0
7019,93,94,94,1
7020,74,73,79,1
7021,65,62,50,0
7022,64,61,59,0
7023,50,57,41,0
7024,92,99,99,1
7025,67,73,77,0
7026,71,74,73,0
7027,50,53,41,0
7028,74,75,85,1
7029,78,87,86,1
7030,65,61,50,0
7031,50,54,64,0
7032,83,73,77,1
7033,90,91,77,1
7034,49,49,56,0
7035,84,76,87,1
7036,65,70,57,0
7037,76,74,82,1
7038,52,54,61,0
7039,53,49,59,0
7040,82,80,79,1
7041,58,56,51,0
7042,77,71,74,0
7043,49,49,43,0
7044,65,58,64,0
7045,63,59,70,0
7046,76,77,84,1
7047,41,37,33,0
